西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 ),bazi,uniqueid
1938,0,甲子,戊寅,,,甲子甲戌癸亥戊寅,3058
1939,1,甲子,己卯,天干化土,,甲子甲戌癸亥戊寅,3058
1940,2,甲子,庚辰,地支水局,,甲子甲戌癸亥戊寅,3058
1941,3,甲子,辛巳,,,甲子甲戌癸亥戊寅,3058
1942,4,甲子,壬午,,,甲子甲戌癸亥戊寅,3058
1943,5,甲子,癸未,,,甲子甲戌癸亥戊寅,3058
1944,6,甲子,甲申,地支水局,,甲子甲戌癸亥戊寅,3058
1945,7,甲子,乙酉,,,甲子甲戌癸亥戊寅,3058
1946,8,甲子,丙戌,,,甲子甲戌癸亥戊寅,3058
1947,9,甲子,丁亥,,,甲子甲戌癸亥戊寅,3058
1948,10,乙丑,戊子,地支土局,,甲子甲戌癸亥戊寅,3058
1949,11,乙丑,己丑,地支土局,,甲子甲戌癸亥戊寅,3058
1950,12,乙丑,庚寅,天干化金,,甲子甲戌癸亥戊寅,3058
1951,13,乙丑,辛卯,,,甲子甲戌癸亥戊寅,3058
1952,14,乙丑,壬辰,地支土局,,甲子甲戌癸亥戊寅,3058
1953,15,乙丑,癸巳,地支金局,,甲子甲戌癸亥戊寅,3058
1954,16,乙丑,甲午,,,甲子甲戌癸亥戊寅,3058
1955,17,乙丑,乙未,地支土局,,甲子甲戌癸亥戊寅,3058
1956,18,乙丑,丙申,,,甲子甲戌癸亥戊寅,3058
1957,19,乙丑,丁酉,地支金局,,甲子甲戌癸亥戊寅,3058
1958,20,丙寅,戊戌,地支火局,,甲子甲戌癸亥戊寅,3058
1959,21,丙寅,己亥,地支合木,,甲子甲戌癸亥戊寅,3058
1960,22,丙寅,庚子,,,甲子甲戌癸亥戊寅,3058
1961,23,丙寅,辛丑,天干化水,,甲子甲戌癸亥戊寅,3058
1962,24,丙寅,壬寅,,,甲子甲戌癸亥戊寅,3058
1963,25,丙寅,癸卯,,,甲子甲戌癸亥戊寅,3058
1964,26,丙寅,甲辰,,,甲子甲戌癸亥戊寅,3058
1965,27,丙寅,乙巳,,,甲子甲戌癸亥戊寅,3058
1966,28,丙寅,丙午,地支火局,,甲子甲戌癸亥戊寅,3058
1967,29,丙寅,丁未,,,甲子甲戌癸亥戊寅,3058
1968,30,丁卯,戊申,,,甲子甲戌癸亥戊寅,3058
1969,31,丁卯,己酉,,,甲子甲戌癸亥戊寅,3058
1970,32,丁卯,庚戌,地支合火,,甲子甲戌癸亥戊寅,3058
1971,33,丁卯,辛亥,地支木局,,甲子甲戌癸亥戊寅,3058
1972,34,丁卯,壬子,天干化木,,甲子甲戌癸亥戊寅,3058
1973,35,丁卯,癸丑,,,甲子甲戌癸亥戊寅,3058
1974,36,丁卯,甲寅,,,甲子甲戌癸亥戊寅,3058
1975,37,丁卯,乙卯,,,甲子甲戌癸亥戊寅,3058
1976,38,丁卯,丙辰,,,甲子甲戌癸亥戊寅,3058
1977,39,丁卯,丁巳,,,甲子甲戌癸亥戊寅,3058
1978,40,戊辰,戊午,,,甲子甲戌癸亥戊寅,3058
1979,41,戊辰,己未,地支土局,,甲子甲戌癸亥戊寅,3058
1980,42,戊辰,庚申,地支水局,,甲子甲戌癸亥戊寅,3058
1981,43,戊辰,辛酉,地支合金,,甲子甲戌癸亥戊寅,3058
1982,44,戊辰,壬戌,地支土局,,甲子甲戌癸亥戊寅,3058
1983,45,戊辰,癸亥,天干化火,,甲子甲戌癸亥戊寅,3058
1984,46,戊辰,甲子,地支水局,,甲子甲戌癸亥戊寅,3058
1985,47,戊辰,乙丑,地支土局,,甲子甲戌癸亥戊寅,3058
1986,48,戊辰,丙寅,,,甲子甲戌癸亥戊寅,3058
1987,49,戊辰,丁卯,,,甲子甲戌癸亥戊寅,3058
1988,50,己巳,戊辰,,,甲子甲戌癸亥戊寅,3058
1989,51,己巳,己巳,,,甲子甲戌癸亥戊寅,3058
1990,52,己巳,庚午,,,甲子甲戌癸亥戊寅,3058
1991,53,己巳,辛未,,,甲子甲戌癸亥戊寅,3058
1992,54,己巳,壬申,地支合水,,甲子甲戌癸亥戊寅,3058
1993,55,己巳,癸酉,地支金局,,甲子甲戌癸亥戊寅,3058
1994,56,己巳,甲戌,天干化土,,甲子甲戌癸亥戊寅,3058
1995,57,己巳,乙亥,,,甲子甲戌癸亥戊寅,3058
1996,58,己巳,丙子,,,甲子甲戌癸亥戊寅,3058
1997,59,己巳,丁丑,地支金局,,甲子甲戌癸亥戊寅,3058
1998,60,庚午,戊寅,地支火局,,甲子甲戌癸亥戊寅,3058
1999,61,庚午,己卯,,,甲子甲戌癸亥戊寅,3058
2000,62,庚午,庚辰,,,甲子甲戌癸亥戊寅,3058
2001,63,庚午,辛巳,,,甲子甲戌癸亥戊寅,3058
2002,64,庚午,壬午,,,甲子甲戌癸亥戊寅,3058
2003,65,庚午,癸未,,,甲子甲戌癸亥戊寅,3058
2004,66,庚午,甲申,,,甲子甲戌癸亥戊寅,3058
2005,67,庚午,乙酉,天干化金,,甲子甲戌癸亥戊寅,3058
2006,68,庚午,丙戌,地支火局,,甲子甲戌癸亥戊寅,3058
2007,69,庚午,丁亥,,,甲子甲戌癸亥戊寅,3058
2008,70,辛未,戊子,,,甲子甲戌癸亥戊寅,3058
2009,71,辛未,己丑,地支土局,,甲子甲戌癸亥戊寅,3058
2010,72,辛未,庚寅,,,甲子甲戌癸亥戊寅,3058
2011,73,辛未,辛卯,地支木局,,甲子甲戌癸亥戊寅,3058
2012,74,辛未,壬辰,地支土局,,甲子甲戌癸亥戊寅,3058
2013,75,辛未,癸巳,,,甲子甲戌癸亥戊寅,3058
2014,76,辛未,甲午,,,甲子甲戌癸亥戊寅,3058
2015,77,辛未,乙未,地支土局,,甲子甲戌癸亥戊寅,3058
2016,78,辛未,丙申,天干化水,,甲子甲戌癸亥戊寅,3058
2017,79,辛未,丁酉,,,甲子甲戌癸亥戊寅,3058
