西元,實歲,大運,流年,大運流年合化,運勢 ( 紅線越長代表該年運勢越佳 ),bazi,uniqueid
1959,4,壬午,己亥,,,庚子壬午癸未乙未,3706
1960,5,壬午,庚子,,,庚子壬午癸未乙未,3706
1961,6,壬午,辛丑,,,庚子壬午癸未乙未,3706
1962,7,壬午,壬寅,地支火局,,庚子壬午癸未乙未,3706
1963,8,壬午,癸卯,,,庚子壬午癸未乙未,3706
1964,9,壬午,甲辰,,,庚子壬午癸未乙未,3706
1965,10,壬午,乙巳,,,庚子壬午癸未乙未,3706
1966,11,壬午,丙午,,,庚子壬午癸未乙未,3706
1967,12,壬午,丁未,天干化木,,庚子壬午癸未乙未,3706
1968,13,壬午,戊申,,,庚子壬午癸未乙未,3706
1969,14,辛巳,己酉,地支金局,,庚子壬午癸未乙未,3706
1970,15,辛巳,庚戌,,,庚子壬午癸未乙未,3706
1971,16,辛巳,辛亥,,,庚子壬午癸未乙未,3706
1972,17,辛巳,壬子,,,庚子壬午癸未乙未,3706
1973,18,辛巳,癸丑,地支金局,,庚子壬午癸未乙未,3706
1974,19,辛巳,甲寅,,,庚子壬午癸未乙未,3706
1975,20,辛巳,乙卯,,,庚子壬午癸未乙未,3706
1976,21,辛巳,丙辰,天干化水,,庚子壬午癸未乙未,3706
1977,22,辛巳,丁巳,,,庚子壬午癸未乙未,3706
1978,23,辛巳,戊午,,,庚子壬午癸未乙未,3706
1979,24,庚辰,己未,地支土局,,庚子壬午癸未乙未,3706
1980,25,庚辰,庚申,地支水局,,庚子壬午癸未乙未,3706
1981,26,庚辰,辛酉,地支合金,,庚子壬午癸未乙未,3706
1982,27,庚辰,壬戌,地支土局,,庚子壬午癸未乙未,3706
1983,28,庚辰,癸亥,,,庚子壬午癸未乙未,3706
1984,29,庚辰,甲子,地支水局,,庚子壬午癸未乙未,3706
1985,30,庚辰,乙丑,天干化金地支土局,,庚子壬午癸未乙未,3706
1986,31,庚辰,丙寅,,,庚子壬午癸未乙未,3706
1987,32,庚辰,丁卯,,,庚子壬午癸未乙未,3706
1988,33,庚辰,戊辰,地支土局,,庚子壬午癸未乙未,3706
1989,34,己卯,己巳,,,庚子壬午癸未乙未,3706
1990,35,己卯,庚午,,,庚子壬午癸未乙未,3706
1991,36,己卯,辛未,地支木局,,庚子壬午癸未乙未,3706
1992,37,己卯,壬申,,,庚子壬午癸未乙未,3706
1993,38,己卯,癸酉,,,庚子壬午癸未乙未,3706
